"","case","iteration","p_HP","HP","p_DD","DD","p_PS1","PS1","p_PS2","PS2","greg"
"4474",5,474,0.966,0.725843331024575,0.766,0.729233546029616,0.538,0.727382104368747,0.548,0.829697739880063,0.506
"4475",5,475,0.966,0.0901717515471573,0.936,0.0833827706885302,0.022,0.02409618822767,0.022,0.0835112710220594,0.014
"4476",5,476,0.588,0.342525880163243,0.548,0.341889203984254,0.172,0.527541293584153,0.158,0.38351226206559,0.126
"4477",5,477,0.654,0.859104496493005,0.998,0.861469273626437,0.608,0.827217549612004,0.616,0.782005771992818,0.612
"4478",5,478,0.752,0.0865890534093534,0.524,0.0797736253320209,0.048,0.168187357766605,0.024,0.103892733076316,0.032
"4479",5,479,0.482,0.127895851531953,0.11,0.121680632429757,0.566,0.845800386978169,0.558,0.729443792301029,0.43
"4480",5,480,0.764,0.800160880411911,0.882,0.803128442275466,0.52,0.67097347424759,0.51,0.54320611255062,0.468
"4481",5,481,0.248,0.370280918006025,0.942,0.370275755087589,0.152,0.320475962659868,0.148,0.17371112889519,0.156
"4482",5,482,0.956,0.930416384450835,0.914,0.931744096042596,0.688,0.960660372801431,0.742,0.798025423222206,0.712
"4483",5,483,0.99,0.947210633572653,0.988,0.94824608979865,0.806,0.859919282399237,0.794,0.71759856600835,0.688
"4484",5,484,0.812,0.7513911919327,0.526,0.754679140886262,0.512,0.916449283727441,0.508,0.754551612606287,0.512
"4485",5,485,0.536,0.456300321772337,0.444,0.457937610157306,0.268,0.679548563099629,0.27,0.507101518981045,0.252
"4486",5,486,0.596,0.665790928515905,0.732,0.669241227843376,0.47,0.776349724527258,0.47,0.52632089037167,0.456
"4487",5,487,0.27,0.134470822206423,0.054,0.128394424524914,0.238,0.647956608925682,0.26,0.534488873186249,0.238
"4488",5,488,0.628,0.321103022445567,0.408,0.319948662006736,0.286,0.464202563634402,0.24,0.344773755371946,0.258
"4489",5,489,0.464,0.524089587810154,0.844,0.526659360618251,0.266,0.310997527012524,0.268,0.464256839833084,0.346
"4490",5,490,0.09,0.459979170992838,0.78,0.461675442905289,0.238,0.199598156601747,0.254,0.0573270516203952,0.174
"4491",5,491,0.352,0.787462647363061,0.59,0.790529326270136,0.74,0.505941668604155,0.786,0.958161050402771,0.744
"4492",5,492,0.652,0.764611293044924,0.39,0.767828546658135,0.996,0.954089408473671,0.988,0.674274598339081,0.908
"4493",5,493,0.04,0.0359479548988076,0.118,0.0299097278148672,0.178,0.010821530601602,0.182,0.00240367408894504,0.136
"4494",5,494,0.86,0.644894830837714,0.326,0.648306061121093,0.59,0.910129886473268,0.55,0.820532079316794,0.504
"4495",5,495,0.72,0.335035880529524,0.984,0.334221073609213,0.114,0.256988960265812,0.092,0.308043729473228,0.096
"4496",5,496,0.902,0.250125067781712,0.93,0.247104207410889,0.0840000000000001,0.25936343918507,0.0700000000000001,0.225834701183212,0.11
"4497",5,497,0.962,0.498925110329233,0.394,0.501187053308228,0.532,0.711852712953087,0.536,0.810605038201061,0.45
"4498",5,498,0.914,0.979913078975237,0.88,0.98032781992633,0.97,0.446792637431127,0.97,0.71395076033316,0.972
"4499",5,499,0.268,0.55587032524957,0.356,0.558763620350253,0.938,0.590324441934403,0.948,0.821570020806479,0.868
"4500",5,500,0.25,0.364299915639915,0.284,0.364162588945132,0.342,0.250815467978389,0.368,0.248198726429135,0.506
"4501",5,501,0.67,0.238743783351411,0.274,0.235408795553338,0.174,0.0261224869816516,0.138,0.305713395379595,0.15
"4502",5,502,0.302,0.289299556331895,0.214,0.287333688299548,0.576,0.818192092550378,0.578,0.688625245475102,0.456
"4503",5,503,0.918,0.698572237205966,0.986,0.702021271991901,0.402,0.801054619345092,0.334,0.682268864461328,0.45
"4504",5,504,0.61,0.198811883099396,0.612,0.194369894209788,0.106,0.261371744826667,0.116,0.246409835630081,0.11
"4505",5,505,0.14,0.210392527367625,0.0580000000000001,0.206270338396301,0.74,0.764754567214945,0.76,0.692651674088127,0.53
"4506",5,506,0.1,0.221927232155563,0.6,0.218125345351688,0.124,0.0844428823016,0.116,0.165863156021461,0.202
"4507",5,507,0.236,0.336709682092829,0.278,0.335934955569465,0.542,0.530770704942369,0.52,0.373351367226714,0.6
"4508",5,508,0.628,0.401367476125899,0.656,0.402012789431694,0.172,0.32583034017669,0.196,0.316160415159888,0.164
"4509",5,509,0.892,0.990505222679068,0.86,0.990704419358764,0.87,0.739537233242104,0.914,0.905460072329266,0.904
"4510",5,510,0.02,0.177607135009609,0.344,0.172590739780101,0.212,0.121735217129845,0.208,0.313207284380948,0.178
"4511",5,511,0.648,0.842215669594731,0.796,0.844776983988713,0.508,0.856256493229008,0.572,0.872496566461749,0.588
"4512",5,512,0.288,0.194111249102025,0.156,0.189540384277499,0.356,0.485621942183615,0.328,0.215018053869913,0.4
"4513",5,513,0.656,0.416009100884898,0.374,0.416938892304806,0.22,0.448499636002832,0.208,0.485952490288459,0.138
"4514",5,514,0.49,0.675296851353343,0.296,0.678754627997782,0.846,0.804449693670091,0.836,0.472801712352446,0.752
"4515",5,515,0.01,0.0212677023356095,0.0720000000000001,0.0163113673136954,0.01,0.0204461940305756,0.012,0.00390095405102886,0.05
"4516",5,516,0.52,0.653693648380666,0.27,0.657125128639088,0.91,0.416112460465067,0.868,0.594116672443983,0.986
"4517",5,517,0.31,0.0785629465845825,0.046,0.0717135457066731,0.48,0.780729714487375,0.468,0.694342617086471,0.282
"4518",5,518,0.356,0.584765827433095,0.258,0.587889902498588,0.686,0.709469649697463,0.622,0.296791340223501,0.784
"4519",5,519,0.014,0.0748441017141372,0.116,0.0679923772099378,0.088,0.0437572414571696,0.106,0.0401240622446271,0.162
"4520",5,520,0.082,0.254164752649353,0.072,0.251254780289258,0.706,0.33199696664316,0.688,0.667131438608509,0.508
"4521",5,521,0.304,0.592002542750161,0.796,0.595174966095021,0.314,0.459895487444298,0.27,0.563365084035069,0.26
"4522",5,522,0.602,0.574024247749977,0.608,0.577069582183745,0.392,0.679297356309986,0.356,0.429850538911746,0.382
"4523",5,523,0.648,0.334106005552116,0.402,0.333268864909252,0.356,0.838731801704799,0.33,0.560048148455004,0.312
"4524",5,524,0.7,0.274151118212753,0.598,0.271783312715077,0.138,0.432553644874044,0.122,0.289235779715636,0.128
"4525",5,525,0.412,0.596215675561375,0.898,0.599414505144125,0.314,0.761485415781284,0.298,0.529696652569678,0.194
"4526",5,526,0.702,0.908515711961183,0.97,0.910197233012791,0.71,0.750342840080668,0.692,0.635088694183166,0.672
"4527",5,527,0.482,0.448247339918558,0.128,0.449752204152585,0.468,0.627294691948935,0.464,0.677328250152385,0.402
"4528",5,528,0.394,0.54613687593545,0.242,0.548938839074415,0.698,0.73230681195518,0.726,0.504907849905392,0.712
"4529",5,529,0.958,0.640656800282507,0.778,0.644056301081674,0.378,0.822410235482879,0.4,0.62118050615464,0.438
"4530",5,530,0.908,0.896864202609793,0.866,0.89872126673144,0.62,0.51323613893422,0.6,0.643520051947013,0.658
"4531",5,531,0.328,0.260249942944595,0.004,0.257506261812028,0.452,0.504362231296239,0.466,0.74150869442633,0.386
"4532",5,532,0.596,0.12494592046256,0.16,0.118671252971686,0.346,0.650329977321387,0.354,0.233082070337231,0.304
"4533",5,533,0.172,0.114242627943597,0.0600000000000001,0.107769385104259,0.36,0.510903628995539,0.362,0.181848477063692,0.306
"4534",5,534,0.624,0.83708411484484,0.622,0.839701374467658,0.692,0.535192970476985,0.748,0.723998770464723,0.83
"4535",5,535,0.276,0.303351617729013,0.03,0.301750153539263,0.65,0.446765970522498,0.666,0.369146497702741,0.61
"4536",5,536,0.03,0.0385265410503096,0.038,0.0323633492625569,0.622,0.0579489599353806,0.634,0.0657681523620468,0.536
"4537",5,537,0.746,0.694042253663847,0.642,0.69749599212407,0.46,0.619671461223398,0.526,0.758622674392546,0.428
"4538",5,538,0.14,0.283629580684144,0.342,0.281514303340537,0.354,0.444149105311658,0.34,0.58040261727755,0.212
"4539",5,539,0.546,0.0959457068945212,0.134,0.0892121183466241,0.112,0.469082422435597,0.118,0.304860923211379,0.102
"4540",5,540,0.312,0.713595711858873,0.502,0.717018801421686,0.762,0.910079041615468,0.714,0.786360904004428,0.746
"4541",5,541,0.716,0.970569414444317,0.828,0.971168424900095,0.728,0.655626999250958,0.732,0.511253299081964,0.81
"4542",5,542,0.746,0.676181704639966,0.966,0.679639850654001,0.46,0.803101462669206,0.438,0.681266266027448,0.522
"4543",5,543,0.888,0.840325006472302,0.732,0.842907138279725,0.636,0.699378838853117,0.604,0.867087930962773,0.622
"4544",5,544,0.694,0.573065227409348,0.62,0.576103126241526,0.38,0.806424008277475,0.32,0.645233155730975,0.302
"4545",5,545,0.58,0.20600501616807,0.882,0.201761360565647,0.0760000000000001,0.157499015007888,0.0800000000000001,0.194127005892283,0.112
"4546",5,546,0.646,0.195619762837247,0.78,0.191090182269609,0.0940000000000001,0.244862008044814,0.0680000000000001,0.156756415190669,0.0640000000000001
"4547",5,547,0.92,0.968859007763528,0.94,0.969491152129368,0.884,0.69255928302986,0.804,0.959713323018364,0.786
"4548",5,548,0.0780000000000001,0.379499820178106,0.182,0.379694007330779,0.622,0.272913513279973,0.652,0.588253254355161,0.716
"4549",5,549,0.766,0.49678074253011,0.404,0.499014351422636,0.376,0.817627653642319,0.342,0.515839451236589,0.356
"4550",5,550,0.724,0.193072830831835,0.634,0.188473591403997,0.084,0.108948790857767,0.086,0.154180711706373,0.092
"4551",5,551,0.25,0.380475732072024,0.46,0.380690708735729,0.202,0.333305450562578,0.21,0.218693978368931,0.226
"4552",5,552,0.146,0.257981660293107,0.0760000000000001,0.255176104965139,0.668,0.525171229852328,0.696,0.0873301973828616,0.844
"4553",5,553,0.77,0.763292399352602,0.662,0.766517247802995,0.568,0.699639152245696,0.522,0.833263637349079,0.532
"4554",5,554,0.606,0.150317918920878,0.568,0.144605933289736,0.0840000000000001,0.329966913887491,0.054,0.162503742254317,0.056
"4555",5,555,0.88,0.121276714752936,0.772,0.114930802290208,0.046,0.224285280279827,0.048,0.115934267574299,0.062
"4556",5,556,0.974,0.92451458795362,0.864,0.925940696844389,0.758,0.946531599342032,0.744,0.908239845242626,0.67
"4557",5,557,0.502,0.371246071146644,0.25,0.371262028143996,0.446,0.458349710940631,0.424,0.586720253436661,0.392
"4558",5,558,0.542,0.840643998521999,0.676,0.84322263478985,0.65,0.816577925107085,0.662,0.4536485394879,0.558
"4559",5,559,0.44,0.088734706275869,0.322,0.0819343470129326,0.0740000000000001,0.177908735661135,0.0620000000000001,0.136418641524577,0.0780000000000001
"4560",5,560,0.076,0.18626422702501,0.232,0.181479961210086,0.138,0.0254733518280922,0.12,0.0541300961254014,0.238
"4561",5,561,0.686,0.38748605625243,0.216,0.387848584469063,0.466,0.794240324746627,0.394,0.667525122499177,0.436
"4562",5,562,0.764,0.950644096237039,0.594,0.951617578550937,0.992,0.808652147666768,0.996,0.951071748779259,0.976
"4563",5,563,0.972,0.64567597537224,0.47,0.649089227307837,0.38,0.816678932856054,0.418,0.633241613523515,0.454
"4564",5,564,0.954,0.570743007765827,0.796,0.573762626204698,0.27,0.392067221146945,0.306,0.462546332894089,0.33
"4565",5,565,0.93,0.956365920171949,0.92,0.957234452209159,0.788,0.417045689054554,0.8,0.827836793987751,0.8
"4566",5,566,0.05,0.236167050664433,0.424,0.232760668390212,0.242,0.162496770458558,0.274,0.15380826114881,0.442
"4567",5,567,0.83,0.506432313862651,0.914,0.508790854103627,0.256,0.647239062910185,0.216,0.502761812724233,0.304
"4568",5,568,0.468,0.830952061568833,0.408,0.833633859985389,0.852,0.683787816550454,0.888,0.767000354755817,0.942
"4569",5,569,0.878,0.133694595766958,0.818,0.127601383476444,0.042,0.106077116600383,0.054,0.0734439814170165,0.04
"4570",5,570,0.694,0.892210206570633,0.706,0.894134911704409,0.862,0.992580630251295,0.872,0.976191205951808,0.886
"4571",5,571,0.41,0.692362246134672,0.364,0.695817360783986,0.882,0.668967911811055,0.864,0.617420286833352,0.884
"4572",5,572,0.174,0.13342005227684,0.644,0.127320919003055,0.036,0.219257260351067,0.04,0.0821704950651011,0.052
"4573",5,573,0.762,0.970958237759921,0.796,0.97154969011839,0.872,0.987199353714398,0.858,0.864420896666996,0.966
"4574",5,574,0.588,0.588547695541269,0.476,0.591697508981284,0.388,0.80205635290885,0.4,0.561301102241211,0.416
"4575",5,575,0.384,0.468293585013245,0.144,0.470119653993771,0.756,0.968418135686392,0.77,0.671552055185326,0.812
"4576",5,576,0.108,0.116864697247219,0.034,0.110437412010265,0.816,0.368363638473395,0.818,0.447547317671845,0.954
"4577",5,577,0.118,0.377391858705659,0.2,0.377540934663315,0.982,0.145401618328173,0.954,0.625608605164085,0.532
"4578",5,578,0.606,0.704022408879146,0.426,0.707463866959134,0.552,0.881660038806452,0.572,0.866359923810227,0.546
"4579",5,579,0.834,0.342090166778666,0.184,0.341443215136264,0.402,0.840811475376809,0.446,0.768439656971065,0.374
"4580",5,580,0.174,0.122416000952512,0.048,0.116091876750914,0.582,0.221230269303773,0.642,0.274256607894398,0.502
"4581",5,581,0.832,0.926123715257618,0.832,0.927523218835463,0.962,0.990915767449448,0.98,0.985384121085006,0.968
"4582",5,582,0.976,0.0630942137358373,0.79,0.0563034112732026,0.00600000000000001,0.0582572247205675,0.01,0.0445212762328627,0.00600000000000001
"4583",5,583,0.254,0.522682018116536,0.176,0.525235775808897,0.946,0.687260948508605,0.954,0.470170105565183,0.992
"4584",5,584,0.268,0.40328753371406,0.28,0.403970966015878,0.49,0.412332423032672,0.492,0.695200659573708,0.53
"4585",5,585,0.528,0.865489405464726,0.584,0.867774940640019,0.936,0.962255480459147,0.952,0.883082394976231,0.926
"4586",5,586,0.172,0.406032980347989,0.272,0.4067704936631,0.426,0.532746871844151,0.448,0.465101699709771,0.376
"4587",5,587,0.334,0.811373120171149,0.562,0.814244047158133,0.724,0.589735770619057,0.736,0.291720704338534,0.752
"4588",5,588,0.418,0.113524630313232,0.18,0.107039133426551,0.0680000000000001,0.2301303364003,0.0720000000000001,0.210806590563893,0.0860000000000001
"4589",5,589,0.384,0.640640882235278,0.252,0.644040336554523,0.632,0.928606065228636,0.672,0.642286336044314,0.714
"4590",5,590,0.972,0.903060516251912,0.858,0.904825327434337,0.752,0.983335659411269,0.69,0.925636045951014,0.714
"4591",5,591,0.756,0.103336391026925,0.484,0.0966939454113702,0.024,0.0775520975097878,0.048,0.0910766381298207,0.026
"4592",5,592,0.196,0.341689856786029,0.106,0.341033455060839,0.824,0.467397595825724,0.828,0.971706061755932,0.522
"4593",5,593,0.49,0.554429209813454,0.218,0.557309414512164,0.814,0.936496942330137,0.866,0.982314822395062,0.794
"4594",5,594,0.152,0.00987989994431224,0.594,0.00653037667595102,0.006,8.15578860113852e-07,0.006,0.00783244124150584,0.006
"4595",5,595,0.596,0.633933914851124,0.092,0.637312169685954,0.958,0.974857668238371,0.926,0.769826918501263,0.864
"4596",5,596,0.832,0.963250576990145,0.872,0.963990067061551,0.822,0.979575656010015,0.862,0.897676863679395,0.788
"4597",5,597,0.26,0.109911837061189,0.066,0.103366949611737,0.138,0.474765639372172,0.132,0.342939690372655,0.104
"4598",5,598,0.334,0.702423625307736,0.508,0.705867522866425,0.58,0.78889639598393,0.602,0.820654810983158,0.692
"4599",5,599,0.97,0.951161200379821,0.76,0.952125283744402,0.804,0.949606151538284,0.77,0.946010355032614,0.828
"4600",5,600,0.914,0.0226078305072536,0.992,0.0175188550578592,0.004,0.0176853613695203,0.006,0.013297150255562,0.002
"4601",5,601,0.426,0.685220863439456,0.582,0.688679601486693,0.72,0.875309002927653,0.674,0.908129114456385,0.63
"4602",5,602,0.372,0.0697134881261413,0.876,0.0628746092440271,0.022,0.0224970339905963,0.032,0.0607009565392586,0.066
"4603",5,603,0.182,0.154634053084035,0.158,0.149027275058442,0.806,0.0380744777577504,0.714,0.892239448907875,0.77
"4604",5,604,0.774,0.263840470105079,0.63,0.26119444035939,0.14,0.0820770023922098,0.112,0.274874038999722,0.12
"4605",5,605,0.124,0.150063949843386,0.042,0.144345843622197,0.762,0.0543094099216564,0.754,0.92251872122079,0.928
"4606",5,606,0.526,0.461037843711231,0.688,0.462750913255859,0.254,0.436861067531199,0.294,0.37496464415032,0.382
"4607",5,607,0.304,0.489629637145808,0.276,0.491766378228583,0.436,0.423602096827252,0.39,0.337275970374493,0.304
"4608",5,608,0.664,0.925675477737988,0.61,0.927082409267493,0.986,0.763027637974317,0.952,0.690398990211602,0.952
"4609",5,609,0.618,0.621306059032574,0.704,0.624635640507758,0.33,0.767067752953777,0.34,0.48661241558182,0.522
"4610",5,610,0.57,0.116259044631197,0.706,0.109820979040418,0.046,0.231541409336298,0.05,0.105867697380436,0.038
"4611",5,611,0.452,0.346741807728073,0.482,0.346203993589115,0.178,0.399639483454211,0.194,0.232175585880568,0.318
"4612",5,612,0.96,0.546126236229808,0.73,0.548928095785469,0.334,0.77384784760896,0.31,0.603471143835664,0.28
"4613",5,613,0.946,0.969538101290932,0.93,0.970157112461524,0.786,0.99440868018346,0.794,0.971305366502034,0.84
"4614",5,614,0.176,0.0332615516528125,0.212,0.0273704530704113,0.024,0.00561130359453932,0.022,0.0437195895080307,0.052
"4615",5,615,0.39,0.371098079240311,0.834,0.371110801573058,0.182,0.181945388206749,0.232,0.322951313972917,0.19
"4616",5,616,0.834,0.750096401353388,0.618,0.753390624323171,0.502,0.885801374101849,0.538,0.67323153545373,0.436
"4617",5,617,0.028,0.0842380390891951,0.032,0.0774088676781732,0.518,0.0337770198218549,0.432,0.563359988679517,0.562
"4618",5,618,0.176,0.14769024468324,0.684,0.141915330182581,0.044,0.0802858044068508,0.0600000000000001,0.0546424178395344,0.026
"4619",5,619,0.8,0.398804823530528,0.888,0.39939888110815,0.18,0.20912261608292,0.192,0.323455536397119,0.196
"4620",5,620,0.894,0.976262455808554,0.852,0.976749848086062,0.932,0.999976846841974,0.966,0.849807782984169,0.956
"4621",5,621,0.21,0.301624059570326,0.144,0.299978271476123,0.782,0.734679245031097,0.814,0.858962222978116,0.742
"4622",5,622,0.782,0.692191579992549,0.778,0.695646823288844,0.456,0.712770194482361,0.468,0.687165850872342,0.452
"4623",5,623,0.05,0.174142169524476,0.066,0.169034073377935,0.922,0.179173352883046,0.938,0.146885975561842,0.944
"4624",5,624,0.652,0.129962508587245,0.354,0.123790018437788,0.082,0.336535600892675,0.064,0.192095103475542,0.1
"4625",5,625,0.948,0.997020406690792,0.968,0.997083524860813,0.972,0.921734354686574,0.966,0.935271953247195,0.93
"4626",5,626,0.332,0.389442801474725,0.33,0.389845951000626,0.364,0.353109912880966,0.342,0.562151625086299,0.35
"4627",5,627,0.048,0.0871106847147422,0.064,0.0802987032735387,0.434,0.0342753732858714,0.416,0.0227369172361098,0.868
"4628",5,628,0.75,0.611738431111417,0.52,0.615023502371312,0.608,0.71853979103022,0.662,0.875864293476728,0.586
"4629",5,629,0.728,0.53107433306525,0.25,0.533721463424981,0.566,0.932263780285027,0.45,0.824913056156789,0.468
"4630",5,630,0.032,0.232489207439497,0.06,0.228980796386364,0.952,0.0948552107896312,0.942,0.853215239852971,0.726
"4631",5,631,0.172,0.268643644900529,0.376,0.266127649313824,0.138,0.230562677546355,0.16,0.21406690163482,0.148
"4632",5,632,0.538,0.525055204012849,0.728,0.527635880846742,0.274,0.66628393373364,0.284,0.319484238893196,0.272
"4633",5,633,0.55,0.730065968323286,0.59,0.733442416507377,0.658,0.957986667502275,0.682,0.864566325686746,0.654
"4634",5,634,0.244,0.51890791989461,0.468,0.521418031743733,0.54,0.211161260791748,0.56,0.130786557169074,0.44
"4635",5,635,0.28,0.063342517535898,0.04,0.0565492017334723,0.128,0.295765470910455,0.0940000000000001,0.19129120856376,0.0660000000000001
